"COD_ASL","COD_STRUTTURA","DENOM_STRUTTURA","INDIRIZZO_UBICAZIONE","COD_ISTAT_COMUNE_UBICAZIONE","COMUNE_UBICAZIONE","CAP","PROV_COMUNE_UBICAZIONE","TOT_POSTI_AUTORIZZATI","TOT_POSTI_ACCREDITATI","COD_GESTORE","DENOM_GESTORE","P_IVA","COD_FISCALE_GESTORE","INDIRIZZO_SEDE_LEGALE","COD_ISTAT_COMUNE_SEDE_LEGALE","COMUNE_SEDE_LEGALE","PROV_SEDE_LEGALE","PUBBLICA_PRIVATA","WGS84_Y","WGS84_X","FL_ACCREDITATA","Location"
"324","001056","RSA VILLA TERUZZI","VIA SERGIO DE GIORGI,72","108021","CONCOREZZO","20.863","MB","49","48","690790","COOPERATIVA SOCIALE COOPSELIOS SOCIETA' COOPERATIVA ONLUS","01164310359","01164310359","VIA ANTONIO GRAMSCI,54/S","035033","REGGIO NELL'EMILIA","RE","PRIVATA","45,58893","9,33444","SI","POINT (9.33444 45.58893)"
"326","001649","RSA - FONDAZIONE RESIDENZA BERARDI MANZONI ONLUS","VIA SAN BERNARDINO,63/B","017165","RONCADELLE","25.030","BS","43","43","690545","FONDAZIONE RESIDENZA BERARDI MANZONI ONLUS","01427710171","80011870179","VIA SAN BERNARDINO,63/B","017165","RONCADELLE","BS","PRIVATA","45,5296","10,14672","SI","POINT (10.14672 45.5296)"
"321","003568","R.S.A. SAN GIORGIO","VIALE LUIGI GANDOLFI,27/33","098019","CODOGNO","26.845","LO","56","56","117946","ASP BASSO LODIGIANO","90519590153","90519590153","VIALE LUIGI GANDOLFI,27/33","098019","CODOGNO","LO","PUBBLICA","45,1567938","9,7100595","SI","POINT (9.7100595 45.1567938)"
"321","000024","FONDAZIONE OSPEDALE LUIGI MARCHESI","VIA LUIGI MARCHESI,25","015114","INZAGO","20.065","MI","70","70","690636","FONDAZIONE OSPEDALE MARCHESI DI INZAGO","02833990159","02833990159","VIA LUIGI MARCHESI,25","015114","INZAGO","MI","PRIVATA","45,53872","9,47989","SI","POINT (9.47989 45.53872)"
"321","000426","R.S.A. CASA  DI RIPOSO SANDRO PERTINI","VIA ROMA,60","015010","ARLUNO","20.004","MI","66","66","690842","COMUNE DI ARLUNO","02938070154","02938070154","PIAZZA ALCIDE DE GASPERI,7","015010","ARLUNO","MI","PUBBLICA","45,50824874","8,94102856","SI","POINT (8.94102856 45.50824874)"
"323","008561","RSA PAOLO PARAVICINI","VIA EUGENIO MORELLI,5","014045","MORBEGNO","23.017","SO","114","114","690604","FONDAZIONE CASA DI RIPOSO AMBROSETTI PARAVICINI ONLUS","00539680140","00539680140","VIA PIETRO PAOLO PARRAVICINI 16","014045","MORBEGNO","SO","PRIVATA","46,13425","9,57547","SI","POINT (9.57547 46.13425)"
"326","001478","RSA - FONDAZIONE ""OSPEDALE E CASA DI RIPOSO NOBILE PAOLO RICHIEDEI""","VIA PAOLO RICHIEDEI,16","017081","GUSSAGO","25.064","BS","113","94","690573","IL GABBIANO SOCIETA' COOPERATIVA SOCIALE ONLUS","00722770989","03043390172","VIA ABATE CREMONESINI,6/8","017149","PONTEVICO","BS","PRIVATA","45,58965","10,15327","SI","POINT (10.15327 45.58965)"
"321","000532","RESIDENZE SACCARDO               EDIFICIO A","VIA MASSIMIANO IMPERATORE,19","015146","MILANO","20.134","MI","108","108","691212","SEGESTA GESTIONI SRL","04140620966","04140620966","VIALE CASSALA,22","015146","MILANO","MI","PRIVATA","45,48304","9,24421","SI","POINT (9.24421 45.48304)"
"324","001190","R.S.A. OPERA PIA MAGISTRIS","VIA ALESSANDRO MANZONI,7","097083","VALMADRERA","23.868","LC","63","63","691806","PUNTO SERVICE - COOPERATIVA SOCIALE A R.L","01645790021","01645790021","VIA VERCELLI,23/A","002031","CARESANABLOT","VC","PRIVATA","45,847857","9,357694","SI","POINT (9.357694 45.847857)"
"322","002910","RSA IL FOCOLARE SANTA MARIA DI LORETO","VIA VANONE CERESOLA,3","013253","ALTA VALLE INTELVI","22.024","CO","42","38","690750","ASSOCIAZIONE IL FOCOLARE DI S. MARIA DI LORETO","01943130136","95022310130","VIA VANONE CERESOLA,3","013253","ALTA VALLE INTELVI","CO","PRIVATA","45,98261","9,02429","SI","POINT (9.02429 45.98261)"
"323","000962","CASA DI RIPOSO ""S. ORSOLA""","VIALE ITALIA,21","014065","TEGLIO","23.036","SO","48","48","690559","FONDAZIONE CASA DI RIPOSO S. ORSOLA ONLUS","00569650146","83000750147","VIALE ITALIA, 21","014065","TEGLIO","SO","PRIVATA","46,1728871","10,0627016","SI","POINT (10.0627016 46.1728871)"
"322","090449","FONDAZIONE RSA GARIBALDI POGLIANI ONLUS - RSA 3 CANTU'","VIA SPARTA,16","013041","CANTU'","22.063","CO","40",,"690802","FONDAZIONE R.S.A. GARIBALDI POGLIANI ONLUS","01798350136","81002570133","VIA FRATELLI GALIMBERTI,4","013041","CANTU'","CO","PRIVATA","45,7462382","9,1445327","NO","POINT (9.1445327 45.7462382)"
"326","001471","RSA - FONDAZIONE ONLUS CASA DI RIPOSO DI CAPRIOLO DON GAUDENZIO MARTINAZZOLI","VIA CASA DI RIPOSO,1","017038","CAPRIOLO","25.031","BS","62","54","690806","FONDAZIONE CASA DI RIPOSO DI CAPRIOLO DON GAUDENZIO MARTINAZZOLI - CENTRO POLIVALENTE DI SERVIZI PER ANZIANI","00984260174","00984260174","VIA CASA DI RIPOSO,1","017038","CAPRIOLO","BS","PRIVATA","45,6428174","9,9335355","SI","POINT (9.9335355 45.6428174)"
"321","000382","RSA FONDAZIONE ING. P. ZONCADA","VIA FELICE CAVALLOTTI,21","098004","BORGHETTO LODIGIANO","26.812","LO","85","85","690837","FONDAZIONE ING PIETRO ZONCADA ONLUS","08661880156","92505570157","VIA FELICE CAVALLOTTI,21","098004","BORGHETTO LODIGIANO","LO","PRIVATA","45,2122237","9,5004328","SI","POINT (9.5004328 45.2122237)"
"325","001392","PENSIONATO CONTESSI-SANGALLI FONDAZIONE - ETS","VIA DEGLI ULIVI,1","016086","COSTA VOLPINO","24.062","BG","86","86","690743","PENSIONATO CONTESSI- SANGALLI FONDAZIONE O.N.L.U.S.","01911640165","81002160166","VIA DEGLI ULIVI,1","016086","COSTA VOLPINO","BG","PRIVATA","45,82842","10,09318","SI","POINT (10.09318 45.82842)"
"322","000797","FONDAZIONE CENTRO ACCOGLIENZA PER ANZIANI ETS","VIA CAMILLO BOSISIO,3","012090","LONATE POZZOLO","21.015","VA","114","113","690675","FONDAZIONE CENTRO ACCOGLIENZA PER ANZIANI ONLUS","02082750122","91010690120","VIA CAMILLO BOSISIO,3","012090","LONATE POZZOLO","VA","PRIVATA","45,6013308","8,751492","SI","POINT (8.751492 45.6013308)"
"328","002183","SERENI ORIZZONTI VILLA VANNI","VIA ALESSANDRO VOLTA,5","018122","RIVANAZZANO TERME","27.055","PV","30","30","123408","SERENI ORIZZONTI 1 SPA","02833470301","02833470301","VIA VITTORIO VENETO,45","030129","UDINE","UD","PRIVATA","44,91213","9,01818","SI","POINT (9.01818 44.91213)"
"325","001263","CASA OSPITALE DON PIETRO ARESI ONLUS","VIA CAPITANO GIUSEPPE FACCHINETTI,2","016040","BRIGNANO GERA D'ADDA","24.053","BG","79","79","690818","CASA OSPITALE DON PIETRO ARESI ONLUS","01439770163","84002250169","VIA CAPITANO GIUSEPPE FACCHINETTI,2","016040","BRIGNANO GERA D'ADDA","BG","PRIVATA","45,546158","9,6458437","SI","POINT (9.6458437 45.546158)"
"327","001797","CASA DI RIPOSO SAN GIUSEPPE","LARGO VITTORIA,20","019053","ISOLA DOVARESE","26.031","CR","51","49","690436","FONDAZIONE CASA DI RIPOSO SAN GIUSEPPE ONLUS","00825790199","80002410191","LARGO VITTORIA, 20","019053","ISOLA DOVARESE","CR","PRIVATA","45,1748266","10,3132968","SI","POINT (10.3132968 45.1748266)"
"322","002953","IL RONCO","VIA MADONNA DEL CARMINE,21","013254","CENTRO VALLE INTELVI","22.023","CO","137","137","690869","CROCE DI MALTA SRL","03653930960","03653930960","VIALE CASSALA,22","015146","MILANO","MI","PRIVATA","45,94313","9,07733995","SI","POINT (9.07733995 45.94313)"
"328","002227","CASA SACRA FAMIGLIA","VIA GIUSEPPE GARIBALDI,49","018113","PIEVE DEL CAIRO","27.037","PV","66","66","690869","CROCE DI MALTA SRL","03653930960","03653930960","VIALE CASSALA,22","015146","MILANO","MI","PRIVATA","45,0489164","8,8046384","SI","POINT (8.8046384 45.0489164)"
"328","002073","VILLA S. EULALIA","VIALE DELLA LOMELLINA,9","018168","VALLE LOMELLINA","27.020","PV","80","80","690477","FONDAZIONE PIETRO ED EULALIA BARBIERI","01294860182","82001070182","VIA DON GEROLAMO AVANZA, 8","018113","PIEVE DEL CAIRO","PV","PRIVATA","45,1502995","8,6668817","SI","POINT (8.6668817 45.1502995)"
"326","001592","FONDAZIONE POMPEO E CESARE MAZZOCCHI ONLUS","VIA CARERA,28","017056","COCCAGLIO","25.030","BS","86","70","690682","FONDAZIONE POMPEO E CESARE MAZZOCCHI ONLUS","00724370986","82000930170","VIA VITTORIO EMANUELE II,26","017056","COCCAGLIO","BS","PRIVATA","45,5623358","9,9805978","SI","POINT (9.9805978 45.5623358)"
"323","000939","""CASA DI RIPOSO """"CORTI NEMESIO""""","VIA BENEDETTO CAIROLI,13","014026","DELEBIO","23.014","SO","84","80","114831","FONDAZIONE CASA DI RIPOSO CORTI NEMESIO - ONLUS","00980720148","91016390147","VIA BENEDETTO CAIROLI,13","014026","DELEBIO","SO","PRIVATA","46,13392","9,45874","SI","POINT (9.45874 46.13392)"
"325","001436","OASI SAN PELLEGRINO","VIA DEI PARTIGIANI,14","016190","SAN PELLEGRINO TERME","24.016","BG","44","44","733824","BERGAMO SANITA' SOCIETA' COOPERATIVA SOCIALE","03683860161","03683860161","VIA VASVECCHIO,1/C","016144","NEMBRO","BG","PRIVATA","45,8420648","9,6678186","SI","POINT (9.6678186 45.8420648)"
"325","001362","RSA CENTRO DON ORIONE","VIA DON LUIGI ORIONE,6","016024","BERGAMO","24.124","BG","222","222","690822","PROVINCIA RELIGIOSA SAN MARZIANO DI DON ORIONE","02541960155","02541960155","VIALE CATERINA DA FORLI',19","015146","MILANO","MI","PRIVATA","45,71463109","9,69466685","SI","POINT (9.69466685 45.71463109)"
"327","003606","RSA RODIGO","VIA CANTARANA,25","020051","RODIGO","46.040","MN","120","120","137308","GRUPPO GHERON SRL","01574550339","01574550339","VIA ARCHIMEDE,57","015146","MILANO","MI","PRIVATA","45,19697","10,62153","SI","POINT (10.62153 45.19697)"
"328","002102","RESIDENZA SANITARIO ASSISTENZIALE COMUNALE PAOLO BECCARIA","VIA DON ORIONE,2","018047","CERVESINA","27.050","PV","79","79","137308","GRUPPO GHERON SRL","01574550339","01574550339","VIA ARCHIMEDE,57","015146","MILANO","MI","PRIVATA","45,06249","9,02153","SI","POINT (9.02153 45.06249)"
"322","002818","FONDAZIONE MICHELA E FRANCO FORNASARI","VIA VARESE,66","013159","MOZZATE","22.076","CO","37","37","691203","OPERA PIA FRANCESCA COLLEONI DE MAESTRI - IMPRESA SOCIALE","03690110154","03690110154","VIA BARTOLOMEO COLLEONI,5","015062","CASTANO PRIMO","MI","PRIVATA","45,6743551","8,952146","SI","POINT (8.952146 45.6743551)"
"324","001215","CASA DI RIPOSO SANT' ANTONIO","VIA LUIGI CORSI,8","097007","BARZIO","23.816","LC","40","40","690681","NUOVA ASSISTENZA- SOCIETA' COOPERATIVA SOCIALE ONLUS","01684780032","06902520011","VIA BAVENO,4","003106","NOVARA","NO","PRIVATA","45,9436766","9,4698656","SI","POINT (9.4698656 45.9436766)"
"327","001773","FONDAZIONE INNOCENTA ZANETTI E ANGELO COMINELLI ONLUS","VIA GIUSEPPE GARIBALDI,67","020017","CASTIGLIONE DELLE STIVIERE","46.043","MN","80","80","690767","FONDAZ. INNOCENTA ZANETTI E ANGELO COMINELLI ONLUS","00522530203","81000770206","VIA GIUSEPPE GARIBALDI,67","020017","CASTIGLIONE DELLE STIVIERE","MN","PRIVATA","45,3888699","10,4927375","SI","POINT (10.4927375 45.3888699)"
"325","001325","RSA CASA DI RIPOSO VILLA SERENA","VIA ARRIO MUCIANO,26","016174","PREDORE","24.060","BG","25","25","690506","UNIVERSIIS SOCIETA' COOPERATIVA SOCIALE","01818390302","01818390302","VIA CIVIDINA,41/A","030129","UDINE","UD","PRIVATA","45,6801238","10,0203308","SI","POINT (10.0203308 45.6801238)"
"327","001963","RSA  DUCALE","VIA SILVIO PELLICO,14","020072","BORGO MANTOVANO","46.036","MN","45","45","692093","COOPERATIVA SOCIALE SOCIETA' DOLCE SOCIETA' COOPERATIVA","03772490375","03772490375","VIA CRISTINA DA PIZZANO,5","037006","BOLOGNA","BO","PRIVATA","45,05766","11,12621","SI","POINT (11.12621 45.05766)"
"322","002738","PASCOLI","VIA PER NAVEDANO,26","013084","CUCCIAGO","22.060","CO","120","120","202333","LA VILLA S.P.A.","05548060481","05548060481","VIA BENEDETTO DA FOIANO 14","048017","FIRENZE","FI","PRIVATA","45,7460057","9,1039637","SI","POINT (9.1039637 45.7460057)"
"327","001961","R.S.A. MANTEGNA","VIA DANTE ALIGHIERI,8","020007","BOZZOLO","46.012","MN","100","88","202333","LA VILLA S.P.A.","05548060481","05548060481","VIA BENEDETTO DA FOIANO 14","048017","FIRENZE","FI","PRIVATA","45,1032678","10,4824959","SI","POINT (10.4824959 45.1032678)"
"322","000728","RSA CAMELOT","VIA PADRE IGINO LEGA,54 5","012070","GALLARATE","21.013","VA","142","120","691479","3SG - AZIENDA SERVIZI SOCIO SANITARI GALLARATE","91030490121","91030490121","VIA PADRE IGINO LEGA,5","012070","GALLARATE","VA","PUBBLICA","45,66175","8,77609","SI","POINT (8.77609 45.66175)"
"328","002173","PIO ISTITUTO CONIUGI BUZZONI NIGRA","PIAZZA RISORGIMENTO,3","018146","SARTIRANA LOMELLINA","27.020","PV","60","60","690530","PIO ISTITUTO CONIUGI BUZZONI NIGRA","01500460181","82001550183","PIAZZA RISORGIMENTO,3","018146","SARTIRANA LOMELLINA","PV","PRIVATA","45,11338","8,6693","SI","POINT (8.6693 45.11338)"
"326","001612","RSA - FONDAZIONE S. MARIA DEL CASTELLO ONLUS","VIA DEODATO LAFFRANCHI,13","017039","CARPENEDOLO","25.013","BS","124","117","690458","FONDAZIONE S. MARIA DEL CASTELLO  ONLUS","85001050179","85001050179","VIA DEODATO LAFFRANCHI,13","017039","CARPENEDOLO","BS","PRIVATA","45,36580021","10,4267927","SI","POINT (10.4267927 45.36580021)"
"326","001724","RSA - FONDAZIONE CASA DI RIPOSO DI GHEDI ONLUS","VIA DIECI GIORNATE,76","017078","GHEDI","25.016","BS","109","93","690448","FONDAZIONE CASA DI RIPOSO DI GHEDI ONLUS","00851380170","80012290179","VIA DIECI GIORNATE,76","017078","GHEDI","BS","PRIVATA","45,40654","10,26769","SI","POINT (10.26769 45.40654)"
"321","000521","POLO GERIATRICO RIABILITATIVO 2","VIA SAN FAUSTINO,27","015146","MILANO","20.134","MI","122","122","691497","KOS CARE S.R.L.","01148190547","01148190547","VIA DURINI,9","015146","MILANO","MI","PRIVATA","45,4761452","9,2413425","SI","POINT (9.2413425 45.4761452)"
"321","000617","SAN ROCCO","VIA MONVISO,87","015205","SEGRATE","20.054","MI","150","150","691497","KOS CARE S.R.L.","01148190547","01148190547","VIA DURINI,9","015146","MILANO","MI","PRIVATA","45,5072533","9,2951132","SI","POINT (9.2951132 45.5072533)"
"321","000289","NUOVA  RSA CASA FAMIGLIA","VIA VIVAIO,7","015146","MILANO","20.122","MI","26","26","691317","ISTITUTO DEI CIECHI DI MILANO","07731750159","80101550152","VIA VIVAIO,7","015146","MILANO","MI","PRIVATA","45,4689532","9,2040391","SI","POINT (9.2040391 45.4689532)"
"326","001696","RSA F.LLI BERETTA - S.GIUSEPPE","VIA SAN ROCCO,33","017129","PADENGHE SUL GARDA","25.080","BS","60","30","732534","PROGETTO SALUTE ONLUS SOCIETA' COOP. SOC.","02256690989","02256690989","VIA MORETTO,12","017029","BRESCIA","BS","PRIVATA","45,5041148","10,5026066","SI","POINT (10.5026066 45.5041148)"
"326","001730","RSA - FONDAZIONE CASA DI RIPOSO DI ROE' VOLCIANO ONLUS","VIA IACOPO BONFADIO,37","017164","ROE' VOLCIANO","25.077","BS","42","40","690542","FONDAZIONE CASA DI RIPOSO DI ROE' VOLCIANO - ONLUS","87001930178","87001930178","VIA J.BONFADIO,37","017164","ROE' VOLCIANO","BS","PRIVATA","45,6218892","10,5033787","SI","POINT (10.5033787 45.6218892)"
"321","000321","DON GIUSEPPE CUNI","VIA DANTE ALIGHIERI,2","015130","MAGENTA","20.013","MI","100","100","690702","AZIENDA SPECIALE CONSORTILE SERVIZI ALLA PERSONA","04956380960","04956380960","VIA DANTE ALIGHIERI,2","015130","MAGENTA","MI","PUBBLICA","45,4690526","8,885497","SI","POINT (8.885497 45.4690526)"
"324","001067","R.S.A.  F. SCACCABAROZZI","VIA GIULIO BANFI,6","108036","ORNAGO","20.876","MB","90","90","690672","KCS CAREGIVER COOPERATIVA SOCIALE","02125100160","02125100160","ROTONDA DEI MILLE,1","016024","BERGAMO","BG","PRIVATA","45,5934574","9,4319275","SI","POINT (9.4319275 45.5934574)"
"327","001894","RSA S. VINCENZO","VIA CAVOUR,1","019116","PIADENA DRIZZONA","26.034","CR","108","108","690573","IL GABBIANO SOCIETA' COOPERATIVA SOCIALE ONLUS","00722770989","03043390172","VIA ABATE CREMONESINI,6/8","017149","PONTEVICO","BS","PRIVATA","45,1277576","10,3798855","SI","POINT (10.3798855 45.1277576)"
"325","001415","RSA FONDAZIONE I.P.S. CARD. GUSMINI ETS","VIA SAN CARLO,30","016234","VERTOVA","24.029","BG","82","81","690486","FONDAZIONE ISTITUTO POLIFUNZIONALE SOCIO-SANITARIO CARD. G. GUSMINI ONLUS","01824750168","81001730167","VIA SAN CARLO,30","016234","VERTOVA","BG","PRIVATA","45,80666","9,84986","SI","POINT (9.84986 45.80666)"
"322","002798","CASA PER ANZIANI DON GIUSEPPE ALLIEVI","VIA FRANCESCO ANZANI,1","013007","ALZATE BRIANZA","22.040","CO","46","34","690863","AZIENDA SPECIALE DEL COMUNE DI ALZATE BRIANZA","02582670135","02582670135","VIA FRANCESCO ANZANI,1","013007","ALZATE BRIANZA","CO","PUBBLICA","45,7659949","9,1844558","SI","POINT (9.1844558 45.7659949)"
"321","002425","RSA SANDRO PERTINI","VIA PER CESATE,62","015105","GARBAGNATE MILANESE","20.024","MI","300","300","030706","ASST RHODENSE","09323530965","09323530965","VIALE CARLO FORLANINI,95","015105","GARBAGNATE MILANESE","MI","PUBBLICA","45,58497","9,07868","SI","POINT (9.07868 45.58497)"
"327","001809","ISTITUTO GERIATRICO CARLO LOUISA GRASSI","VIA OSPEDALE VECCHIO,18","020066","VIADANA","46.019","MN","99","99","690520","ISTITUTO  GERIATRICO CARLO  LOUISA GRASSI ONLUS","01371940204","83000730206","VIA OSPEDALE VECCHIO,16","020066","VIADANA","MN","PRIVATA","44,93096078","10,52189145","SI","POINT (10.52189145 44.93096078)"
"326","001534","RSA - FONDAZIONE MARTINELLI- GRANATA -PIANTONI ONLUS","VIA MARTINELLI,19","017059","COLOGNE","25.033","BS","60","57","690759","FONDAZIONE MARTINELLI GRANATA PIANTONI ONLUS","01473020178","01473020178","VIA MARTINELLI,19","017059","COLOGNE","BS","PRIVATA","45,5839174","9,9418743","SI","POINT (9.9418743 45.5839174)"
"326","001596","RSA AZIENDA SPECIALE COMUNE DI CONCESIO","VIA CESARE BATTISTI,72","017061","CONCESIO","25.062","BS","43","40","690762","RSA  CONCESIO  AZIENDA SPECIALE","02248580983","02248580983","VIA CESARE BATTISTI,72","017061","CONCESIO","BS","PUBBLICA","45,6092069","10,218802","SI","POINT (10.218802 45.6092069)"
"324","001167","RSA FONDAZIONE RESIDENZA AMICA ONLUS","VIA MASSIMO D'AZEGLIO,70","108024","GIUSSANO","20.833","MB","89","89","690449","FONDAZIONE RESIDENZA AMICA ONLUS","00967850967","09582480159","VIA MASSIMO D'AZEGLIO,70","108024","GIUSSANO","MB","PRIVATA","45,6913958","9,2034793","SI","POINT (9.2034793 45.6913958)"
"321","000664","R.S.A MELOGRANO","VIA NAPOLI,2","015060","CASSINA DE' PECCHI","20.051","MI","150","150","691497","KOS CARE S.R.L.","01148190547","01148190547","VIA DURINI,9","015146","MILANO","MI","PRIVATA","45,5161909","9,3652617","SI","POINT (9.3652617 45.5161909)"
"323","066549","RESIDENZA SANITARIA ASSISTENZIALE (RSA) BERNINA","VIA NAZARIO SAURO,64","014061","SONDRIO","23.100","SO","120","120","690869","CROCE DI MALTA SRL","03653930960","03653930960","VIALE CASSALA,22","015146","MILANO","MI","PRIVATA","46,16863","9,87622","SI","POINT (9.87622 46.16863)"
"322","000699","RESIDENZA PREALPINA","VIA PORA,3/5","012063","CUVIO","21.030","VA","85","85","158152","IL CHIOSCO S.R.L.","02687200127","02687200127","VIALE CASSALA,22","015146","MILANO","MI","PRIVATA","45,8911348","8,7221472","SI","POINT (8.7221472 45.8911348)"
"324","037786","GROANE","VIA SICILIA,42","108019","CESANO MADERNO","20.811","MB","120","120","137308","GRUPPO GHERON SRL","01574550339","01574550339","VIA ARCHIMEDE,57","015146","MILANO","MI","PRIVATA","45,63548","9,12558","SI","POINT (9.12558 45.63548)"
"326","090221","RSA ZAFFIRO IRIS","VIA BOSE,1/QUATER","017029","BRESCIA","25.129","BS","100","100","159772","ZAFFIRO NORD S.R.L.","02881800300","02881800300","VIA MELCHIORRE GIOIA,121","015146","MILANO","MI","PRIVATA","45,4937791","10,266728","SI","POINT (10.266728 45.4937791)"
"322","000875","RESIDENZA RAIMONDI","VIA ALESSANDRO VOLTA,1","012079","GORLA MINORE","21.055","VA","35","31","190893","ARGENTUM S.R.L.","02770060024","02770060024","VIA VERCELLI,23/A","002031","CARESANABLOT","VC","PRIVATA","45,63651","8,89891","SI","POINT (8.89891 45.63651)"
"324","095872","RESIDENZA 20","VIALE CESARE BATTISTI,86","108033","MONZA","20.900","MB","20","20","690603","LA MERIDIANA SOCIETA' COOPERATIVA SOCIALE","02322460961","08400690155","VIALE CESARE BATTISTI,86","108033","MONZA","MB","PRIVATA","45,591117","9,255649","SI","POINT (9.255649 45.591117)"
"326","001507","RSA - ""CASA DI DIO""","VIA VITTORIO EMANUELE II,7","017029","BRESCIA","25.122","BS","143","130","690754","FONDAZIONE CASA DI DIO ONLUS","02467380982","02467380982","VIA MORETTO,4","017029","BRESCIA","BS","PRIVATA","45,5350425","10,2138276","SI","POINT (10.2138276 45.5350425)"
"324","001142","CASA MADONNA DELLA FIDUCIA","VIA FRATELLI CALVI,62","097013","CALOLZIOCORTE","23.801","LC","104","99","690705","PARROCCHIA S. MARTINO VESCOVO CASA MADONNA DELLA FIDUCIA","00999300163","00999300163","PIAZZA ARCIPRESBITERALE,3","097013","CALOLZIOCORTE","LC","PRIVATA","45,7967542","9,4388881","SI","POINT (9.4388881 45.7967542)"
"328","002182","RESIDENZA SANITARIA ASSISTENZIALE","VIA CARLO ACHILLI,1","018153","STRADELLA","27.049","PV","92","92","138348","BRONI STRADELLA PUBBLICA SRL","02419480187","02419480187","VIA CAMILLO BENSO CAVOUR,28","018153","STRADELLA","PV","PRIVATA","45,0767675","9,2875894","SI","POINT (9.2875894 45.0767675)"
"322","000720","FONDAZIONE ANGELA MAURI SACCONAGHI-GIOVANNI BORGHI ONLUS","VIA VALLE ORO,30","012055","COMERIO","21.025","VA","72","68","690761","FONDAZIONE ANGELA MAURI  SACCONAGHI - GIOVANNI BORGHI","01584580128","83001270129","VIA VALLE ORO,30","012055","COMERIO","VA","PRIVATA","45,8429556","8,739605","SI","POINT (8.739605 45.8429556)"
"321","000083","""RSA  """"EMMAUS""""""","VIA COSTANTINO BARONI,71/73","015146","MILANO","20.142","MI","128","120","691716","EMMAUS SRL","01457730032","01457730032","VIA CAPPUCCINI,4","015146","MILANO","MI","PRIVATA","45,4064395","9,1717389","SI","POINT (9.1717389 45.4064395)"
"322","093602","RSA DON GIACOMO TANTARDINI","VIA LA MAZZINA,14","013250","BELLAGIO","22.021","CO","44","44","690849","COOPERATIVA SOCIALE E DI LAVORO OPERATORI SANITARI ASSOCIATI","01675771008","07056830586","VIA LUCIO VOLUMNIO,1","058091","ROMA","RM","PRIVATA","45,97325146","9,26342139","SI","POINT (9.26342139 45.97325146)"
"327","001858","FONDAZIONE DI SERVIZI ALLA PERSONA LUIGINA  MILANESI E PAOLO FROSI ONLUS","VIA GIOVANNI CANEVARI,85","019110","TRIGOLO","26.018","CR","120","120","690709","FONDAZIONE DI SERVIZI ALLA PERSONA MILANESI E FROSI ONLUS","00681280194","83000490199","VIA GIOVANNI CANEVARI 85","019110","TRIGOLO","CR","PRIVATA","45,33177","9,80455","SI","POINT (9.80455 45.33177)"
